sales_channel,route,avg_stay_flight_ratio,avg_baggage_flight_ratio,avg_seat_flight_ratio,avg_meals_flight_ratio
Internet,DACHGH,17.48849441143984,0.1972386587771203,0,0.13149243905325445
Internet,DACHND,3.2694848084544255,0.1321003963011889,0.03302509907529722,0.06605019815059444
Mobile,DACHND,1.6512549537648613,0.06605019815059444,0,0
Internet,DACICN,2.5226586102719035,0.13595166163141995,0.06042296072507554,0.12084592145015108
Mobile,DACICN,3.323262839879154,0.1510574018126888,0.1510574018126888,0
Internet,DACKIX,2.8095238094285717,0.111111111,0.047619047571428576,0.07936507928571428
Internet,DACMEL,4.915901178595692,0.10346322151755369,0.02516672955832387,0.08109279524348803
Mobile,DACMEL,2.1517553793884483,0,0,0
Internet,DACOOL,5.647070935787087,0.10295480283125703,0.02573870067950169,0.07721610203850507
Mobile,DACOOL,8.040770101925254,0,0,0
Internet,DACPER,5.404804270462631,0.17793594306049815,0.02224199288256227,0.10564946619217078
Mobile,DACPER,4.6263345195729535,0,0,0
Internet,DACSYD,4.713879569347324,0.10105501433566444,0.032337604545454576,0.08690731223776232
Mobile,DACSYD,3.5812672175990676,0.09535918624708625,0.04238186048951049,0.08476372109557109
Internet,DACTPE,2.1413276231263385,0.16059957173447537,0.10706638115631692,0.21413276231263384
Internet,DADMEL,2.9020385050962627,0.09555492638731597,0.047777463193657985,0.04246885617214043
Mobile,DADMEL,2.378255945639864,0.056625141562853906,0,0.056625141562853906
Internet,DADOOL,3.572102680181202,0.09201585503963763,0.05662514156285393,0.05662514156285393
Mobile,DADOOL,4.099660249150623,0.11325028312570781,0,0
Internet,DADSYD,3.5286552526806503,0.09243629930069924,0.02411381713286712,0.056265573426573394
Mobile,DADSYD,2.2435897435897436,0.10198135198135198,0.05827505827505827,0.07284382284382285
Internet,DELDMK,4.110054347826089,0.06793478260869568,0.022644927536231894,0.022644927536231894
Mobile,DELDPS,2.68840579710145,0.10144927536231889,0.028985507246376822,0.03623188405797103
Internet,DELDPS,1.6517476554347859,0.12254901956521765,0.04928601865942039,0.05594629148550736
Internet,DELHKG,1.5297906601449283,0.08051529782608699,0.020128824456521748,0.030193236594202907
Mobile,DELHKG,1.5217391304347827,0.1449275362318841,0,0.03623188405797102
Internet,DELHKT,1.064311594202899,0.07925724637681163,0,0.011322463768115947
Internet,DELHND,3.5446939673712032,0.05504183170409513,0.011008366314398946,0.044033465389696186
Mobile,DELHND,1.1889035667107002,0.08806693077939234,0.04403346538969617,0
Internet,DELJHB,3.586956521739131,0.1449275362318841,0.10869565217391305,0.03623188405797102
Mobile,DELJOG,4.166666666666667,0.1811594202898551,0,0.1811594202898551
Internet,DELJOG,1.5398550724637683,0.09057971014492755,0.09057971014492755,0.09057971014492755
Mobile,DELKBV,1.992753623188406,0.09057971014492755,0.045289855072463775,0
Internet,DELKCH,8.242753623188406,0.09057971014492755,0,0
Internet,DELKIX,4.682539682428571,0.07936507928571428,0.015873015857142857,0.015873015857142857
Internet,DELKNO,4.278149386775364,0.15328874021739136,0.027870679891304363,0.06967670000000002
Mobile,DELKNO,12.318840579710146,0.1811594202898551,0,0
Internet,DELLGK,2.4818840579710155,0.08152173913043481,0.04528985507246379,0.02717391304347827
Internet,DELMEL,4.952558599773515,0.08850652378255974,0.035688114382786074,0.06804533816534562
Mobile,DELMEL,6.383540958776893,0.0906002265005662,0.026425066024915046,0.07172517927519816
Internet,DELMFM,2.971014492753623,0.1811594202898551,0.03623188405797102,0.10869565217391305
Internet,DELMNL,5.880132850181163,0.12077294673913053,0.057870370289855116,0.08303140090579716
Mobile,DELMNL,5.039525691666667,0.16469038206521744,0.0988142291666667,0.08234519094202901
Internet,DELMRU,1.5757827078167115,0.10366991495956872,0.041467965902964955,0.07256894043126684
Internet,DELMYY,5.3894927536231885,0.13586956521739132,0,0
Mobile,DELOOL,6.983767459343148,0.11325028312570781,0.03775009433748584,0.07550018867497169
Internet,DELOOL,4.7489618723669285,0.06795016987542464,0.030200075424688545,0.07550018867497164
Mobile,DELPEN,6.159420289855073,0.1811594202898551,0,0.09057971014492755
Internet,DELPEN,2.4127140974637693,0.10704874818840586,0.05764163369565221,0.05764163369565221
Internet,DELPER,5.210531288256225,0.12597234893238426,0.040941013345195704,0.08503133558718856
Mobile,DELPER,4.733096085409254,0.12455516014234877,0.035587188612099654,0.07117437722419931
Internet,DELPNH,8.096432552898554,0.06967670000000002,0.027870679891304363,0.08361204003623192
Mobile,DELPNH,3.804347826086957,0.1811594202898551,0.1811594202898551,0.1811594202898551
Internet,DELSBW,3.0797101449275366,0.1811594202898551,0.1811594202898551,0
Mobile,DELSBW,7.065217391304349,0,0,0
Internet,DELSGN,3.3657513347826105,0.09534706322463772,0.038138825181159436,0.085812356884058
Mobile,DELSGN,2.3097826086956523,0.13586956521739132,0.045289855072463775,0.09057971014492755
Internet,DELSIN,1.6491754121376814,0.08433283351449276,0.01874062952898551,0.031234382789855075
Internet,DELSUB,3.815670289855074,0.13586956521739135,0.05661231884057973,0.09057971014492758
Internet,DELSYD,5.239205239160848,0.08941675606060621,0.040083373310023374,0.078316744871795
Mobile,DELSYD,6.055056055011653,0.09435009428904424,0.05550005547785545,0.05550005547785545
Internet,DELSZX,13.224637681159422,0.09057971014492755,0,0.09057971014492755
Internet,DMKHGH,1.7504930966469427,0.09861932938856015,0.049309664694280074,0.024654832347140037
Mobile,DMKHND,0.8249534952443864,0.045830749669749045,0.037742970277410866,0.037742970277410866
Internet,DMKHND,1.1122651688243033,0.05949559828269468,0.030251999075297138,0.03630239894319673
Internet,DMKICN,0.9777155685800647,0.08800133036253815,0.02355941117824784,0.03464619305135967
Mobile,DMKICN,0.8979523329305131,0.09511021586102714,0.03636567069486403,0.025176233534743186
Internet,DMKIKA,1.7272298252760727,0.08494572907975456,0.03303445018404906,0.03775365730061348
Mobile,DMKIKA,1.549079754601227,0.03067484662576687,0.015337423312883436,0.03067484662576687
Internet,DMKKIX,1.0545454544285715,0.10389610385714286,0.043683589,0.041794569000000004
Mobile,DMKKIX,1.0483042137142857,0.098663926,0.06372045214285714,0.059609455285714284
Internet,DMKKTM,4.157894736842105,0.10526315789473684,0.017543859578947368,0.017543859578947368
Internet,DMKMEL,2.704073794790499,0.06430615436013619,0.032153077123442945,0.046800590147225575
Mobile,DMKMEL,2.201718739524348,0.06328692287655718,0.029978016081540198,0.039970688108720266
Internet,DMKMRU,2.045346440431267,0.07134929433962263,0.06342159501347709,0.04756619622641509
Mobile,DMKMRU,1.5498652291105122,0,0,0
Internet,DMKOOL,3.3829260994337695,0.06969248187995514,0.039959548018120294,0.048481726500566556
Mobile,DMKOOL,2.771651665911666,0.04569748255945642,0.05364487089467727,0.049671176783691984
Internet,DMKPEK,2.1605868755451705,0.05527082694704047,0.015073861838006224,0.03517234439252335
Mobile,DMKPEK,1.5576323987538938,0.025960539875389405,0.025960539875389405,0.043267566510903424
Internet,DMKPER,3.8360451695730036,0.08579593843416482,0.05528400266903987,0.05105462526690458
Mobile,DMKPER,2.441676551957294,0.07908264128113873,0.0929221035587188,0.04151838665480424
Internet,DMKPUS,1.4385561778830969,0.07180812859399688,0.01914883428120064,0.04308487709320697
Mobile,DMKPUS,0.6319115323854662,0.052659294312796215,0,0.03510619620853081
Internet,DMKPVG,2.2764227641651025,0.08755472157598497,0.02501563470919324,0.018761726078799248
Internet,DMKSYD,3.029551094055962,0.06767426118881158,0.03383713053613073,0.04862520990676019
Mobile,DMKSYD,2.8563476324009325,0.06610305116550116,0.052186619347319343,0.053926173310023306
Internet,DMKTPE,2.204307847323343,0.11336440342612433,0.03358945289079233,0.03358945289079233
Mobile,DMKTPE,1.6248897845824408,0.06298022419700212,0.01259604475374732,0.02519208950749464
Mobile,DPSHGH,2.7120315581854055,0.16765285996055235,0.11834319526627224,0.12820512820512828
Internet,DPSHGH,1.1932938856015791,0.11834319526627231,0.029585798816568077,0.07396449704142019
Internet,DPSHND,2.041641199471604,0.08231629167767525,0.04288333751651266,0.049291192602377944
Mobile,DPSHND,1.5470424188903578,0.07338910898282701,0.046969029722589206,0.0352267722589168
Internet,DPSICN,1.498509533383704,0.07942452401812784,0.03267464592145054,0.04850928202416977
Mobile,DPSICN,1.1155008132930508,0.08366256087613287,0.03718336042296071,0.0488031605740181
Internet,DPSIKA,4.662576687116564,0.12269938650306748,0.06134969325153374,0.12269938650306748
Mobile,DPSIKA,1.411042944785276,0.06134969325153374,0.12269938650306748,0.12269938650306748
Mobile,DPSKIX,0.9936974788571428,0.07773109242857143,0.058823529285714285,0.05252100828571429
Internet,DPSKIX,1.7033368091428571,0.08706986442857143,0.044838373285714286,0.04744525542857143
Internet,DPSKTM,4,0.1303258145263158,0.030075187789473684,0.05012531326315789
Mobile,DPSKTM,4.140350877052632,0,0,0
Internet,DPSMEL,2.6788047738391825,0.0688213258210645,0.02787699275198186,0.0470424252548131
Mobile,DPSMEL,2.7584533246885616,0.07280375334088335,0.056625141562853906,0.06471444745186863
Internet,DPSMRU,5.171832884097035,0.11792452830188678,0.10107816711590295,0.08423180592991913
Internet,DPSOOL,2.5181533541336347,0.06328692287655718,0.026647125368063414,0.039970688108720266
Mobile,DPSOOL,2.1800679501698754,0.08493771234428087,0.056625141562853906,0.08493771234428087
Internet,DPSPEK,1.4438327713395624,0.07325850996884728,0.02418242071651088,0.03982986947040495
Mobile,DPSPEK,1.317311971495328,0.07565643068535832,0.03115264797507791,0.05340453925233649
Internet,DPSPUS,1.9773946622432867,0.0931077377567141,0.04197479984202213,0.07250192701421804
Mobile,DPSPUS,1.2875197472353872,0.06319115323854661,0.039494470774091635,0.055292259083728285
Internet,DPSPVG,1.343316061538466,0.10468925515947501,0.03293594540337722,0.04175807354596636
Mobile,DPSPVG,1.2290845043151981,0.11486771050656669,0.05743385515947472,0.0880652448405254
Internet,DPSSYD,2.2455322454545428,0.06647673310023303,0.020720020629370606,0.03626003624708621
Mobile,DPSSYD,1.9389701207459207,0.05297732564102564,0.05297732564102564,0.08476372109557109
Internet,DPSTPE,1.3834103458244136,0.12538036723768758,0.03240166788008571,0.039445508779443327
Mobile,DPSXIY,2.7333333332,0.13333333320000001,0.06666666660000001,0.06666666660000001
Internet,DPSXIY,1.5294117646,0.1058823528,0.0352941176,0.0235294116
Internet,GOIKUL,0.18115942028985504,0.15527950307971014,0.1293995858695652,0.1293995858695652
Mobile,GOIKUL,0.1811594202898551,0.1811594202898551,0,0
Internet,GOIMEL,3.6315590788221974,0.09815024530011325,0.05285013204983013,0.0604001509626274
Internet,GOIOOL,3.9354473386183466,0.07550018867497169,0.01887504711211778,0.0660626651189128
Mobile,GOIPER,4.389086595373666,0.17793594306049823,0,0.05931198096085409
Internet,GOIPER,6.672597864768683,0.1445729537366548,0.055604982206405695,0.08896797153024912
Internet,GOISYD,3.656759906759907,0.10198135198135198,0.07284382284382285,0.043706293706293704
Internet,HANKTM,6.175438596421053,0.07017543852631579,0,0.07017543852631579
Mobile,HANKTM,6.105263157894737,0,0,0.21052631578947367
Internet,HANMEL,3.5605889014722516,0.08154020385050957,0.03171007927519817,0.049830124575311406
Mobile,HANMEL,3.9071347678369195,0,0,0.056625141562853906
Internet,HANOOL,3.427814907474517,0.07975372049830122,0.033496562514156274,0.03828178584371459
Mobile,HANOOL,3.652321630804077,0.08493771234428087,0.056625141562853906,0.04246885617214043
Internet,HANPER,4.1092081850533795,0.11120996441281135,0.04448398576512454,0.06116548042704624
Internet,HANSYD,4.105477855477855,0.08158508158508158,0.032051282051282055,0.04079254079254079
Mobile,HANSYD,1.893939393939394,0.11655011655011654,0.08741258741258741,0.11655011655011654
Internet,HDYHGH,7.100591715976331,0,0,0
Internet,HDYKTM,5.684210526315789,0.21052631578947367,0,0
Internet,HDYMEL,3.6664779161947902,0.09909399773499433,0.028312570781426953,0.04246885617214043
Internet,HDYOOL,2.8765571913929784,0.06795016987542468,0,0.022650056625141565
Internet,HDYPEK,1.6911437471962614,0.06675567414330216,0.04450378271028037,0.04450378271028037
Internet,HDYPER,4.4483985765124565,0.12709710213523132,0.07625826120996441,0.07625826120996441
Internet,HDYPVG,2.501563477110694,0.18761726078799248,0.1250781737335835,0.06253908686679174
Mobile,HDYSYD,2.564102564102564,0.11655011655011654,0.11655011655011654,0.11655011655011654
Internet,HDYSYD,2.8205128205128203,0.09324009324009325,0.023310023310023312,0.046620046620046623
Internet,HDYTPE,1.9271948608137042,0.12847965738758027,0.021413276231263382,0.06423982869379014
Internet,HGHHKT,1.0848126232741628,0.10331548777120327,0.023480792702169646,0.07513853648915195
Internet,HGHJHB,2.2541561001972386,0.14088475621301774,0.11270780493096647,0.08453085364891517
Internet,HGHJOG,2.648633417751479,0.14088475621301774,0.02817695108481262,0.08453085364891517
Mobile,HGHJOG,2.2879684418145954,0.11834319526627218,0.07889546351084813,0.07889546351084813
Internet,HGHKBR,2.011834319526627,0.11834319526627218,0,0.03944773175542406
Internet,HGHKBV,1.4652014650887573,0.11270780493096647,0.02817695108481262,0.11270780493096647
Internet,HGHKCH,2.02498356331361,0.1446416830374754,0.06574621952662724,0.11834319526627222
Internet,HGHKNO,3.333333333333333,0.17751479289940827,0.01972386587771203,0.11834319526627218
Internet,HGHLGK,1.282051282051282,0.08218277435897436,0,0.032873109664694276
Internet,HGHLOP,2.1696252465483234,0,0,0.06574621952662722
Internet,HGHMAA,8.851084812623274,0.14792899408284022,0.024654832347140037,0.09861932938856015
Mobile,HGHMEL,5.889014722536806,0.056625141562853906,0.056625141562853906,0.11325028312570781
Internet,HGHMEL,3.8776896942242334,0.08607021517553788,0.013590033975084929,0.06342015855039634
Internet,HGHMYY,7.560815253057198,0.1972386587771203,0.06574621952662722,0
Internet,HGHOOL,3.556058890147225,0.08305020758776897,0.03775009433748584,0.05285013204983013
Mobile,HGHOOL,2.2366930917327292,0.08493771234428087,0,0.056625141562853906
Internet,HGHPEN,2.016217400788956,0.1534078455621303,0.04930966469428012,0.07670392268244582
Internet,HGHPER,6.810093820640571,0.11323196370106765,0.01617599466192171,0.04852798434163703
Mobile,HGHPER,6.304016268327403,0.17793594306049826,0.02541942028469751,0.02541942028469751
Internet,HGHSBW,2.235371466074951,0.1972386587771203,0,0.032873109664694276
Internet,HGHSUB,3.747534516765288,0.15340784556213025,0.0438308130177515,0.10957703254437874
Internet,HGHSYD,2.849650349650349,0.058275058275058265,0.023310023310023305,0.04079254079254078
Internet,HGHTRZ,5.486820871400399,0.14942322623274173,0.03586157416173573,0.11953858106508886
Internet,HKGIKA,1.6104294478527608,0.09202453987730061,0.03067484662576687,0.07668711656441718
Internet,HKGKTM,3.3301435406315787,0.09569377978947369,0.03827751178947368,0.03827751178947368
Mobile,HKGMEL,2.8652321630804076,0.06795016987542468,0.04530011325028313,0.07927519818799546
Internet,HKGMEL,3.7148452245753054,0.07550018867497156,0.024773499433748545,0.05426576058890139
Internet,HKGMRU,2.257412398921833,0.10107816711590296,0.0673854447439353,0.0673854447439353
Internet,HKGOOL,2.055282915968288,0.07829649195922982,0.0349537910532276,0.04753715583238953
Mobile,HKGOOL,1.661004152434881,0.03775009433748584,0.03775009433748584,0.11325028312570781
Internet,HKGPER,4.194364242704624,0.1130284919928825,0.054835604982206375,0.0693838266903914
Mobile,HKGPER,4.280929453558719,0.09420138149466192,0.05233410088967971,0.07326774110320285
Internet,HKGSYD,4.109615874242416,0.07247654300699286,0.037217684265734186,0.05778535186480174
Mobile,HKGSYD,2.400932400932401,0.038850038811188814,0.046620046620046623,0.038850038811188814
Internet,HKTHND,1.0951548982826933,0.07812389022457057,0.04403346538969611,0.04119259656538964
Mobile,HKTHND,0.7397622192866582,0.07397622192866583,0.06869220607661827,0.04755614266842803
Internet,HKTICN,0.7534392120845984,0.07760747235649612,0.028178903625377876,0.05081441646525722
Mobile,HKTICN,0.730110775377643,0.09441087613293046,0.05349949637462233,0.05349949637462233
Internet,HKTKIX,0.8857142857142858,0.07819548871428572,0.04812030071428571,0.03909774428571428
Mobile,HKTKIX,0.8333333332857142,0.10204081628571428,0.03741496585714286,0.03741496585714286
Internet,HKTKTM,2.3157894736842106,0.10526315789473684,0.21052631578947367,0
Internet,HKTMEL,2.168237814949043,0.0712466569648926,0.032433179614949126,0.04413039195923001
Mobile,HKTMEL,1.5055625874292187,0.06661781359003396,0.03330890679501698,0.06661781359003396
Internet,HKTMRU,1.954177897574124,0.0673854447439353,0.0673854447439353,0.1347708894878706
Internet,HKTOOL,2.3567062966025,0.07611152627406595,0.046767323329558484,0.04951834235560606
Mobile,HKTOOL,1.8207160901472244,0.07404826194790483,0.05662514156285387,0.0653367016987542
Internet,HKTPEK,1.2450534646417477,0.07893407414330238,0.0242064493769471,0.02525890373831782
Mobile,HKTPEK,1.2649863116822437,0.08968186526479757,0.03304068722741436,0.02360049080996886
Internet,HKTPER,2.3708598008896957,0.10141741459074802,0.054656091637011045,0.05647796138790073
Mobile,HKTPER,1.4130207241992878,0.07326774110320282,0.08373456138790034,0.015700230249110315
Internet,HKTPUS,0.8729290718799375,0.09924251627172204,0.044557864454976344,0.07493822654028442
Internet,HKTPVG,1.191369606003752,0.10318949343339587,0.01250781726078799,0.05003126941838648
Internet,HKTSYD,1.417279301864808,0.06313131305361333,0.042212061421911605,0.04669475815850836
Mobile,HKTSYD,2.005347593473193,0.044563279836829825,0.06513094743589742,0.06513094743589742
Internet,HKTTPE,1.065376582655246,0.11896264561027835,0.058159515631691645,0.05551590128479657
Internet,HKTXIY,1.6727272726,0.09090909080000001,0.0363636362,0.054545454400000006
Mobile,HNDIKA,5.398773006134969,0.0817995909202454,0.020449897668711654,0.020449897668711654
Internet,HNDIKA,2.4478527607361955,0.07361963190184047,0.012269938650306745,0.036809815950920234
Internet,HNDJOG,3.166006164597096,0.0748568911492735,0.0396301188903567,0.0660501981505945
Internet,HNDKBR,1.3696725299867907,0.08343182919418762,0.04171591453104361,0.0764791767503303
Internet,HNDKBV,2.820343461030385,0.06605019815059449,0.05944517833553504,0.03963011889035669
Internet,HNDKCH,1.7415684899603714,0.09974927873183628,0.04313482324966978,0.05391852906208723
Mobile,HNDKCH,4.0290620871862615,0.09907529722589167,0.09907529722589167,0.04953764861294584
Internet,HNDKNO,3.1737120211360654,0.09577278731836202,0.0660501981505945,0.05614266842800532
Mobile,HNDKNO,1.660690696301189,0.09435742589167767,0.07548594068692206,0.05661445548216644
Internet,HNDKTM,3.082342580317041,0.11008366354029062,0.08806693077939234,0.06605019815059444
Mobile,HNDLGK,0.9386080788639372,0.05562121941875829,0.048668566974900955,0.05562121941875829
Internet,HNDLGK,0.6927931894319662,0.06751798031704075,0.061646851519154375,0.045990508322324826
Internet,HNDLOP,1.321003963011889,0.06605019815059444,0.06605019815059444,0.03302509907529722
Internet,HNDMAA,1.3540290620871862,0.03302509907529722,0,0.03302509907529722
Internet,HNDMEL,2.27701705617214,0.07206836194790485,0.03088644077010192,0.05147740135900339
Mobile,HNDMEL,1.793129482785957,0.03775009433748584,0.09437523590033975,0.01887504711211778
Internet,HNDMLE,0.936711900924703,0.06004563461030384,0.06004563461030384,0.048036507661823
Internet,HNDOOL,1.5046109043035107,0.06471444745186863,0.016178611778029445,0
Internet,HNDPEN,2.313300965785987,0.08886753923381731,0.056271337516512296,0.058673163011888775
Mobile,HNDPEN,1.3928480381770156,0.0672089734478204,0.05793877027741087,0.06025632100396306
Internet,HNDPER,2.7999779832232554,0.09742404227212702,0.0517393217965655,0.05008806684280063
Mobile,HNDPER,1.7424671321003973,0.08177643579920744,0.04403346538969619,0.04403346538969619
Internet,HNDPNH,1.4656853494055488,0.0754859406869221,0.012580990092470283,0.03774297027741085
Internet,HNDREP,0.7325567430647297,0.062447459973579963,0.04323285693527084,0.04323285693527084
Internet,HNDRGN,1.4806252751651263,0.07705856446499344,0.011008366314398948,0.03852928216644652
Mobile,HNDRGN,1.7437252311756934,0.026420079260237782,0.052840158520475564,0.052840158520475564
Internet,HNDSBW,2.030174511492736,0.11124243896961697,0.03476326208718628,0.04171591453104361
Internet,HNDSGN,1.3365451859973587,0.042738363408190254,0.02331183461030385,0.03108244610303833
Mobile,HNDSGN,1.2329370321003963,0.04403346538969617,0.1321003963011889,0
Internet,HNDSIN,0.833452701056805,0.05623551003963025,0.038197704887714755,0.04456398903566721
Mobile,HNDSIN,0.6638891710700137,0.06435660330250996,0.050807844649933986,0.04742065495376489
Internet,HNDSUB,3.465527417833556,0.09275134200792609,0.03653840739762222,0.06464487476882436
Mobile,HNDSUB,3.2364597093791287,0.06605019815059446,0.05284015852047558,0.039630118890356676
Internet,HNDSYD,2.2488874761072264,0.06622165710955712,0.02119093018648019,0.034435261655011665
Mobile,HNDSYD,2.2144522144522143,0.05827505827505827,0,0
Internet,HNDTRZ,2.6602286702774127,0.08654853540290626,0.054662232892998715,0.054662232892998715
Mobile,HNDTRZ,2.2236900043593137,0.1210920298546896,0,0
Internet,HYDMEL,4.754960517440545,0.08997967689694225,0.04033571721404304,0.07524162638731598
Mobile,HYDMEL,3.9008430853907132,0.08808355345413363,0.03775009433748584,0.08808355345413363
Internet,HYDOOL,6.28024297327293,0.09952297599093994,0.05834105492638729,0.07206836194790484
Mobile,HYDOOL,7.2480181200453,0.056625141562853906,0.056625141562853906,0.056625141562853906
Internet,HYDPER,8.046347409252665,0.14571132330960843,0.05744388701067611,0.0910695770462633
Mobile,HYDPER,7.995255041459075,0.15421115053380782,0.05931198096085409,0.05931198096085409
Internet,HYDSYD,4.367666232051295,0.09630200303030334,0.058768914685314866,0.07358460745920768
Mobile,HYDSYD,6.920665541258736,0.10449320792540787,0.0843983602564102,0.10449320792540787
Internet,HYDWUH,5.750487329434698,0.19493177387914232,0.09746588693957116,0.09746588693957116
Internet,ICNIKA,4.368098159509201,0.11451942736196316,0.04907975460122698,0.10633946822085887
Mobile,ICNIKA,3.312883435582822,0.12269938650306748,0.06134969325153374,0.12269938650306748
Internet,ICNJED,1.894736842105263,0,0,0
Internet,ICNJHB,3.0939202151057383,0.1179791385196374,0.055130438519637434,0.07608000528700903
Mobile,ICNJHB,2.517623363444108,0.10699899290030208,0.056646525679758294,0.056646525679758294
Internet,ICNKBR,1.747949935196374,0.12947777296072505,0.050352467220543796,0.09351172492447128
Internet,ICNKBV,0.7597961851963743,0.10596564003021143,0.04058258549848941,0.0608738782477341
Internet,ICNKCH,3.323262839879152,0.10508340981873107,0.044332063444108734,0.05254170483383683
Mobile,ICNKCH,0.9171342252265862,0.09710832960725076,0.06473888640483383,0.06473888640483383
Internet,ICNKNO,1.7745269518126876,0.10017490845921445,0.03816186978851962,0.05724280483383683
Mobile,ICNKNO,5.9873661081571,0.08239494637462237,0.041197473111782484,0.08239494637462237
Internet,ICNKTM,5.2618328297583075,0.1007049344410876,0.025176233534743197,0.0503524672205438
Mobile,ICNKTM,7.552870090634441,0.1510574018126888,0,0.1510574018126888
Internet,ICNLGK,0.7847304009063439,0.10113165030211474,0.04224486646525677,0.061447078700906314
Internet,ICNMAA,3.83978169758308,0.11694766586102713,0.063346652265861,0.10720202703927488
Mobile,ICNMAA,9.290030211480362,0.0755287009063444,0,0.0755287009063444
Internet,ICNMEL,3.1563113258210764,0.07953454994337517,0.03285122706681779,0.05230261166477936
Mobile,ICNMEL,2.312193280407701,0.08808355345413361,0.03145841189127972,0.04089593556058889
Mobile,ICNMLE,0.8372895984894256,0.0647388864048338,0.060422960725075504,0.06905481223564952
Internet,ICNMLE,0.8435811241691838,0.08829411510574013,0.06382707114803622,0.06914599365558909
Internet,ICNMYY,1.6285876132930506,0.11329305135951658,0.04720543806646524,0.04720543806646524
Internet,ICNOOL,3.9190889643261673,0.08179187112117793,0.03837926251415635,0.06417516036240101
Mobile,ICNOOL,3.0577576443941092,0.07927519818799542,0.03397508493771232,0.05285013204983009
Internet,ICNPEN,2.1069710193353615,0.10853754048338442,0.049792995317220874,0.07385028519637513
Mobile,ICNPEN,1.297010105135951,0.08334201465256794,0.041671007250755274,0.0625065110271903
Internet,ICNPER,4.205293216767402,0.11174109169184372,0.03362579138972834,0.0662169432024174
Mobile,ICNPER,3.4075739477341367,0.087824070694864,0.03512962824773412,0.05620740528700904
Internet,ICNREP,1.5861027190332326,0.0251762335347432,0,0.0251762335347432
Internet,ICNRGN,3.940627873262839,0.07881255740181267,0.019703139274924467,0.05254170483383684
Internet,ICNSBW,2.1710110306646513,0.11592777341389722,0.06323333096676734,0.07728518217522654
Internet,ICNSDK,3.5876132930513593,0.1510574018126888,0.11329305135951662,0.1510574018126888
Internet,ICNSGN,0.9566968780966767,0.05035246722054381,0.05035246722054381,0.05035246722054381
Internet,ICNSIN,1.3102499164652734,0.08631851525679868,0.02381902416918459,0.03888404803625427
Mobile,ICNSIN,0.9370679501510568,0.0870500280966767,0.03840442416918427,0.04864560392749242
Internet,ICNSUB,1.9742851119335336,0.087824070694864,0.024590739728096667,0.04215555392749243
Mobile,ICNSUB,0.9944612285498489,0.0755287009063444,0.0377643504531722,0.0377643504531722
Internet,ICNSYD,3.1906806448718155,0.083970383449884,0.038979323426573675,0.05798416771561809
Mobile,ICNSYD,2.431433814335661,0.07067400675990665,0.037196845687645634,0.053315478787878706
Internet,ICNTRZ,5.5891238670694845,0.13091641480362531,0.06545820740181266,0.09063444108761325
Internet,ICNVTZ,2.950062199999999,0.07997156555891237,0.06220010649546827,0.07108583610271903
Mobile,IKAKCH,4.9079754601226995,0.12269938650306748,0,0
Internet,IKAKIX,5.153374233128834,0.12269938650306748,0,0.0408997954601227
Internet,IKALOP,7.116564417177914,0.12269938650306748,0.12269938650306748,0
Internet,IKAMEL,4.68710042740657,0.08767763850509627,0.03653234937712345,0.06758484631936582
Mobile,IKAMEL,3.8221970554926386,0.08493771234428087,0.056625141562853906,0.08493771234428087
Mobile,IKAMFM,1.9631901840490797,0.06134969325153374,0.06134969325153374,0
Internet,IKAMNL,2.8548057258895696,0.08179959092024539,0.0163599181595092,0.05725971361963189
Mobile,IKAMNL,3.4355828220858893,0.0817995909202454,0.0817995909202454,0.12269938650306748
Internet,IKAOOL,4.3153428778029435,0.10141816398640995,0.05408968742921856,0.08282483386183463
Mobile,IKAOOL,2.9671574178935445,0.06795016987542468,0.06795016987542468,0.11325028312570781
Mobile,IKAPEK,5.030674846625766,0,0,0
Internet,IKAPEK,2.331288343558282,0,0,0
Internet,IKAPEN,3.5828220858895703,0.049079754601226995,0.049079754601226995,0.024539877300613498
Mobile,IKAPER,4.785276073619631,0.10382255779141102,0.05663048601226992,0.06606890036809814
Internet,IKAPER,4.379929886012273,0.1007887817177915,0.03724802797546015,0.0744960560736197
Internet,IKAPUS,4.826175869079754,0.0817995909202454,0.0408997954601227,0.0817995909202454
Internet,IKAPVG,1.9938650306748464,0.03067484662576687,0.03067484662576687,0.03067484662576687
Internet,IKASGN,3.803680981595092,0.06134969325153374,0.06134969325153374,0
Internet,IKASIN,1.6269029765644165,0.05907748233128832,0.03635537374233127,0.04544421717791409
Internet,IKASUB,2.5460122699386503,0.09202453987730061,0.06134969325153374,0.12269938650306748
Internet,IKASYD,4.706404706293701,0.09851259848484839,0.048562548484848436,0.08463758461538452
Mobile,IKASYD,5.935090550466201,0.08965393578088578,0.06275775501165501,0.0717231486013986
Internet,IKATPE,2.8315243038036804,0.0943841434355828,0.01887682858895705,0.07550731472392636
Internet,JEDJOG,1.1578947368421053,0.05263157894736842,0.05263157894736842,0.10526315789473684
Internet,JEDKNO,2.6315789473684212,0,0,0
Mobile,JEDKNO,3.1578947368421053,0,0.10526315789473684,0.10526315789473684
Internet,JEDMEL,8.421052631578947,0.10526315789473684,0,0.05263157894736842
Internet,JEDMNL,3.9473684210526314,0.10526315789473684,0.05263157894736842,0.05263157894736842
Mobile,JEDPDG,2.3157894736842106,0.10526315789473684,0,0.10526315789473684
